Id,Area,Bedrooms,Bathrooms,Floors,YearBuilt,Location,Condition,Garage,Price
29165,3073,6.0,6.0,2,2011.0,Suburban,Good,Detached,747982
29166,2506,5.0,5.0,2,1958.0,Suburban,Fair,Detached,201365
29167,15000,12.0,12.0,3,1950.0,Urban,Good,Yes,4038505
29168,1959,5.0,6.0,3,,Rural,Good,Attached,487333
29169,4327,9.0,9.0,1,1955.0,Downtown,Good,Yes,906844
29170,4889,10.0,10.0,3,2008.0,Urban,Poor,Yes,901329
29171,5185,9.0,10.0,4,2017.0,Urban,Good,Detached,2154005
29172,1547,2.0,2.0,2,1970.0,Downtown,Fair,No,114838
29173,3850,7.0,8.0,2,2014.0,Rural,,Detached,1011257
29174,8677,12.0,,4,2006.0,Suburban,Fair,Attached,2549437
29175,9531,12.0,12.0,4,1960.0,Urban,Fair,,5000000
29176,2460,5.0,4.0,1,,Urban,Good,Attached,695543
29177,3704,7.0,7.0,3,1977.0,Urban,Excellent,No,1482716
29178,5924,8.0,10.0,4,1993.0,Urban,Good,Detached,1712905
29179,777,1.0,1.0,1,2015.0,Downtown,Good,No,258252
29180,1315,3.0,2.0,1,1972.0,Urban,Fair,Yes,75189
29181,1618,2.0,2.0,1,1959.0,Downtown,Fair,,40800
29182,3736,5.0,8.0,4,,Rural,Good,Detached,2617451
29183,5490,9.0,10.0,3,1960.0,Urban,Excellent,Yes,2228190
29184,11034,,12.0,4,2020.0,Urban,Good,Attached,4930181
29185,2601,4.0,5.0,3,2006.0,Rural,Fair,Attached,388003
29186,7610,12.0,12.0,4,2003.0,Rural,Fair,Detached,3138178
29187,2759,3.0,4.0,3,2003.0,Urban,Good,,535570
29188,2074,3.0,2.0,3,2004.0,Urban,,Yes,341459
29189,1453,3.0,3.0,1,,Suburban,Good,Attached,372897
29190,3180,5.0,5.0,3,1989.0,Rural,Fair,Detached,278129
29191,2998,5.0,5.0,3,1955.0,Suburban,Good,Attached,528259
29192,3208,4.0,5.0,1,1989.0,Downtown,Good,No,406094
29193,2851,5.0,6.0,3,1980.0,Urban,Poor,Detached,473526
29194,2019,3.0,4.0,2,2007.0,Rural,,Attached,410188
29195,5978,7.0,8.0,2,1984.0,Downtown,Poor,No,572302
29196,6319,11.0,12.0,3,2013.0,Urban,Good,Yes,1921127
29197,3288,6.0,7.0,4,2006.0,Rural,Good,No,792692
29198,2513,5.0,4.0,3,2013.0,Urban,Good,Detached,581296
29199,1284,4.0,3.0,1,1998.0,Downtown,Excellent,No,325076
29200,672,2.0,1.0,1,1997.0,Rural,,No,60528
29201,4377,7.0,8.0,4,2015.0,Rural,Fair,Detached,827869
29202,7770,12.0,12.0,2,1981.0,Downtown,Fair,Attached,1867958
29203,4089,7.0,8.0,3,1981.0,Downtown,Good,Detached,842490
29204,10562,,12.0,3,2010.0,Urban,Good,Yes,4502918
29205,7524,12.0,12.0,4,,Suburban,Good,Yes,5000000
29206,1950,2.0,4.0,1,1991.0,Suburban,Fair,No,132649
29207,4378,7.0,7.0,3,1965.0,Urban,,No,613121
29208,3076,5.0,5.0,3,1998.0,Rural,Good,Detached,354279
29209,2283,6.0,3.0,3,1964.0,Urban,Fair,Attached,237035
29210,669,4.0,2.0,1,2008.0,Urban,Good,No,183919
29211,2631,7.0,6.0,1,1957.0,Urban,Fair,No,283784
29212,8084,12.0,12.0,4,1984.0,Rural,Poor,Attached,2344903
29213,1308,3.0,2.0,1,1988.0,Rural,Good,Detached,132920
29214,5517,9.0,8.0,4,1989.0,Suburban,Poor,Attached,1639267
29215,1813,2.0,3.0,2,1954.0,Urban,Poor,No,122570
29216,1123,3.0,2.0,1,1994.0,Downtown,Fair,,107257
29217,6514,12.0,12.0,2,2008.0,Urban,Excellent,Attached,3479310
29218,1974,4.0,5.0,1,1994.0,Suburban,Poor,Attached,188187
29219,7411,12.0,12.0,3,1959.0,Downtown,Excellent,No,5000000
29220,8950,12.0,12.0,3,2006.0,Urban,Excellent,Attached,5000000
29221,1076,2.0,2.0,1,1970.0,Downtown,Poor,No,46623
29222,6543,12.0,12.0,2,2017.0,Urban,Good,No,2612047
29223,2842,3.0,4.0,4,2010.0,Urban,Fair,Yes,499261
29224,5273,10.0,10.0,1,1985.0,Downtown,Poor,Yes,722714
29225,2919,4.0,4.0,2,1952.0,Urban,Fair,Attached,192625
29226,3765,7.0,7.0,4,1987.0,Suburban,Fair,Attached,711594
29227,6777,12.0,12.0,4,2011.0,Suburban,Excellent,Attached,2849192
29228,1730,3.0,3.0,1,2000.0,Suburban,Good,Attached,246485
29229,3025,8.0,7.0,4,1992.0,Urban,Excellent,Attached,1560237
29230,3562,5.0,6.0,1,2011.0,Urban,,Attached,741864
29231,1236,1.0,4.0,1,1993.0,Downtown,Fair,No,191076
29232,9502,12.0,,2,1993.0,Downtown,Fair,No,1792242
29233,2101,3.0,4.0,1,1997.0,Rural,,No,194024
29234,4059,6.0,7.0,4,1956.0,Rural,Good,Detached,479359
29235,2628,4.0,4.0,2,2017.0,Downtown,Good,No,802583
29236,2204,4.0,4.0,1,1978.0,Suburban,Good,Yes,255741
29237,1550,4.0,3.0,1,1951.0,Urban,Poor,Yes,70403
29238,3403,6.0,6.0,1,1981.0,Downtown,Fair,No,249873
29239,2339,4.0,4.0,2,2008.0,Urban,Fair,Attached,281758
29240,3311,5.0,6.0,2,2017.0,Urban,Good,Detached,912679
29241,2844,4.0,5.0,2,1980.0,Downtown,Good,No,627926
29242,899,3.0,3.0,1,2005.0,Rural,Good,No,65516
29243,10728,12.0,12.0,4,1961.0,Rural,Fair,Attached,2756126
29244,4052,8.0,7.0,4,1988.0,Rural,Fair,Detached,811940
29245,3014,5.0,6.0,2,1951.0,Downtown,Poor,No,403794
29246,4719,8.0,9.0,2,2003.0,Downtown,Fair,No,908141
29247,1587,4.0,5.0,1,,Urban,,Yes,713613
29248,1145,2.0,2.0,1,1991.0,Suburban,Good,Detached,172907
29249,4612,6.0,7.0,2,2018.0,Downtown,Good,No,949824
29250,4545,7.0,8.0,4,1994.0,Urban,Good,No,891184
29251,6854,12.0,12.0,1,2020.0,Downtown,Excellent,Yes,2456037
29252,2484,3.0,2.0,2,2015.0,Urban,Good,Yes,448642
29253,10673,12.0,,4,1975.0,Rural,Fair,Detached,2420589
29254,7513,12.0,12.0,2,1973.0,Urban,Fair,Yes,1220381
29255,813,1.0,2.0,1,1967.0,Urban,Fair,Yes,25000
29256,7866,12.0,12.0,1,,Downtown,Excellent,Attached,4221727
29257,11727,12.0,12.0,1,1945.0,Downtown,Fair,Detached,1264248
29258,7077,12.0,12.0,4,1965.0,Rural,Excellent,Detached,2797549
29259,1214,2.0,1.0,1,1997.0,Rural,Good,Detached,117466
29260,4052,4.0,7.0,1,2012.0,Downtown,Good,No,1055728
29261,2885,4.0,5.0,3,1992.0,Urban,Good,Attached,884319
29262,1129,4.0,2.0,2,1981.0,Downtown,Fair,No,257887
29263,6074,10.0,12.0,3,2017.0,Urban,Excellent,Yes,3402933
29264,3188,6.0,7.0,3,2015.0,Suburban,Good,Attached,865682
29265,4275,6.0,8.0,4,1972.0,Urban,Poor,Yes,694933
29266,2176,4.0,4.0,2,2020.0,Downtown,Good,No,586328
29267,1238,3.0,4.0,1,1984.0,Urban,Fair,Detached,105694
29268,5533,8.0,10.0,1,2016.0,Downtown,Fair,Detached,2257401
29269,1842,4.0,3.0,2,1978.0,Suburban,Poor,No,146531
29270,1623,1.0,2.0,1,2002.0,Suburban,Good,No,160625
29271,3592,6.0,7.0,3,1977.0,Urban,Good,No,258417
29272,1870,2.0,3.0,2,,Urban,Excellent,Detached,806262
29273,2223,2.0,2.0,2,1965.0,Suburban,Poor,Detached,94475
29274,895,2.0,3.0,1,2011.0,Urban,Fair,No,116097
29275,3412,6.0,6.0,3,2014.0,Urban,Good,Attached,828501
29276,2437,5.0,4.0,1,1980.0,Urban,,Attached,362755
29277,3399,5.0,4.0,1,1986.0,Downtown,Good,No,585044
29278,2219,3.0,3.0,3,1974.0,Urban,Poor,Yes,487224
29279,3034,5.0,5.0,3,1965.0,Urban,Fair,Attached,489126
29280,1896,2.0,2.0,1,2004.0,Urban,Good,Attached,228698
29281,850,1.0,3.0,1,2008.0,Urban,Good,Yes,110645
29282,9397,12.0,12.0,4,1984.0,Rural,Poor,Detached,2819257
29283,3401,7.0,5.0,3,1972.0,Rural,Excellent,Attached,788387
29284,952,2.0,3.0,1,1946.0,Rural,,No,54368
29285,2584,5.0,6.0,2,2004.0,Suburban,Poor,Detached,384157
29286,1659,2.0,1.0,1,2000.0,Downtown,Fair,Attached,698143
29287,1900,2.0,3.0,1,2001.0,Downtown,Fair,Detached,407276
29288,1385,4.0,4.0,1,2003.0,Downtown,Good,No,379356
29289,1718,2.0,2.0,4,1984.0,Rural,Excellent,Detached,415682
29290,4788,7.0,8.0,4,,Urban,Excellent,No,1738807
29291,1104,2.0,2.0,1,2013.0,Suburban,Good,Attached,130145
29292,2409,4.0,4.0,1,2001.0,Suburban,Fair,Detached,311510
29293,2178,3.0,4.0,1,1970.0,Rural,Poor,Attached,134190
29294,3192,5.0,6.0,1,2003.0,Downtown,,Detached,1028747
29295,5826,7.0,9.0,3,1971.0,Downtown,Poor,Yes,612123
29296,921,2.0,2.0,1,2014.0,Suburban,Excellent,No,169652
29297,3952,8.0,8.0,1,1957.0,Downtown,Fair,No,476820
29298,3704,7.0,7.0,1,1982.0,Suburban,Excellent,Yes,713650
29299,2381,4.0,4.0,2,2001.0,Urban,Excellent,Attached,1040685
29300,3021,6.0,6.0,1,2006.0,Downtown,Good,No,712717
29301,3517,7.0,7.0,2,1993.0,Rural,Fair,Detached,159065
29302,11965,12.0,,4,1977.0,Suburban,Good,Attached,2286032
29303,4250,7.0,9.0,1,1963.0,Downtown,Fair,No,502689
29304,2147,4.0,4.0,2,2006.0,Urban,Excellent,Attached,533647
29305,4690,6.0,8.0,1,2011.0,Downtown,Good,No,1570626
29306,1085,4.0,2.0,1,1973.0,Urban,Poor,Attached,78464
29307,8084,12.0,,4,1982.0,Suburban,Good,Attached,2950790
29308,1930,5.0,4.0,2,1976.0,Urban,Poor,Yes,209557
29309,3436,5.0,8.0,4,1969.0,Suburban,Poor,Attached,467446
29310,3832,5.0,8.0,1,2010.0,Downtown,Fair,Yes,794441
29311,5499,12.0,10.0,4,1942.0,Urban,Poor,Yes,1171016
29312,1470,1.0,2.0,1,1991.0,Downtown,Fair,Yes,143661
29313,6371,12.0,12.0,4,2005.0,Rural,Good,Detached,2534426
29314,15000,12.0,12.0,1,2017.0,Downtown,Fair,No,4014205
29315,1868,3.0,3.0,2,1981.0,Downtown,,Yes,505585
29316,2146,4.0,4.0,1,2010.0,Urban,Fair,No,246007
29317,8648,,12.0,3,1950.0,Downtown,,Detached,1774278
29318,2612,4.0,6.0,2,,Suburban,Good,No,818665
29319,907,3.0,2.0,1,2012.0,Downtown,Good,No,266505
29320,7578,12.0,12.0,4,1993.0,Urban,Excellent,No,3391742
29321,1129,2.0,3.0,1,2000.0,Suburban,Good,No,148882
29322,3429,6.0,8.0,2,,Urban,Good,Detached,1304575
29323,3573,9.0,7.0,1,1998.0,Downtown,Poor,No,556038
29324,5910,10.0,11.0,2,1992.0,Downtown,,Yes,877094
29325,4776,6.0,7.0,4,2005.0,Urban,Excellent,Yes,3039013
29326,15000,12.0,12.0,4,1961.0,Urban,Good,Attached,4139190
29327,2175,3.0,3.0,1,,Urban,Good,No,449730
29328,7960,12.0,12.0,2,1990.0,Urban,Excellent,Yes,3258192
29329,3280,5.0,7.0,2,2017.0,Urban,Good,No,982750
29330,2037,3.0,4.0,1,2005.0,Downtown,Good,Attached,812667
29331,1425,1.0,2.0,2,2008.0,Rural,Poor,Detached,59402
29332,10770,12.0,12.0,3,2015.0,Urban,Excellent,Yes,3934519
29333,7572,12.0,12.0,1,2019.0,Downtown,Excellent,No,4170455
29334,12192,12.0,12.0,4,2009.0,Urban,Excellent,Attached,3560705
29335,692,1.0,2.0,1,1995.0,Downtown,,No,418331
29336,2572,5.0,3.0,3,1956.0,Suburban,Fair,Detached,184936
29337,4876,6.0,7.0,3,2007.0,Urban,,No,754269
29338,1850,2.0,3.0,1,2020.0,Suburban,Good,Detached,288732
29339,2884,4.0,5.0,3,1985.0,Urban,Poor,No,266099
29340,3139,7.0,7.0,4,2018.0,Rural,Good,Detached,892878
29341,4145,5.0,6.0,4,2006.0,Urban,Excellent,Yes,3557093
29342,3818,6.0,7.0,7,1998.0,Urban,Good,No,1333120
29343,15000,12.0,12.0,3,2004.0,Urban,Fair,Yes,3279072
29344,3445,6.0,7.0,1,1962.0,Downtown,Good,No,604369
29345,4378,7.0,7.0,1,,Downtown,Good,Yes,1288160
29346,582,3.0,2.0,1,,Rural,Fair,No,98787
29347,4743,8.0,8.0,4,1952.0,Urban,Fair,Yes,782992
29348,1590,2.0,3.0,1,1955.0,Downtown,Fair,,94685
29349,8779,12.0,12.0,4,2017.0,Rural,Fair,Detached,2714886
29350,1465,3.0,3.0,2,1967.0,Downtown,Fair,No,176573
29351,3401,5.0,5.0,2,2006.0,Urban,Good,No,785271
29352,3199,5.0,6.0,4,1999.0,Rural,Excellent,Detached,1517102
29353,1817,3.0,4.0,1,2025.0,Rural,Excellent,Detached,441409
29354,2531,4.0,6.0,1,1998.0,Downtown,Good,Yes,524640
29355,5433,8.0,10.0,1,1991.0,Downtown,Fair,Yes,814819
29356,1379,2.0,3.0,1,1995.0,Downtown,Fair,No,479498
29357,5757,9.0,10.0,4,2020.0,Downtown,Good,Yes,2192856
29358,2857,4.0,5.0,3,2021.0,Urban,Good,No,732246
29359,3442,7.0,7.0,3,1970.0,Suburban,,Attached,524221
29360,1067,1.0,2.0,1,2004.0,Downtown,Good,No,252080
29361,4515,7.0,9.0,4,2016.0,Urban,Fair,Detached,911779
29362,9888,12.0,12.0,1,1996.0,Downtown,Fair,No,2229777
29363,2547,5.0,6.0,1,2006.0,Urban,Excellent,No,2787341
29364,6182,11.0,12.0,4,1972.0,Urban,Poor,Detached,1957986
29365,1939,3.0,2.0,2,,Downtown,Excellent,No,1073823
29366,4215,6.0,5.0,2,1944.0,Urban,Fair,Yes,304319
29367,11980,12.0,12.0,3,1957.0,Urban,,Attached,5000000
29368,7881,12.0,12.0,2,2019.0,Downtown,Good,Detached,3468135
29369,2094,4.0,4.0,2,1990.0,Urban,Fair,Yes,228180
29370,5446,7.0,8.0,2,1962.0,Urban,Poor,Attached,695223
29371,9314,12.0,,4,2006.0,Urban,Fair,Detached,2814776
29372,14886,12.0,12.0,1,1981.0,Downtown,Good,Attached,3102340
29373,3839,7.0,8.0,2,,Urban,Excellent,No,1473912
29374,4437,7.0,9.0,3,2011.0,Urban,Good,No,1465947
29375,1740,2.0,2.0,3,1992.0,Urban,Poor,No,172562
29376,3585,4.0,6.0,3,2018.0,Downtown,Good,No,491386
29377,2628,5.0,6.0,3,1978.0,Rural,Good,Yes,436737
29378,9214,12.0,,1,1999.0,Downtown,Excellent,No,3994247
29379,6854,12.0,12.0,4,1960.0,Suburban,Fair,Attached,1960538
29380,3481,6.0,8.0,4,2016.0,Urban,Good,Attached,769650
29381,3187,7.0,6.0,4,2001.0,Urban,Fair,No,605436
29382,4708,9.0,9.0,4,1992.0,Suburban,Fair,Attached,986745
29383,1169,3.0,4.0,1,1953.0,Downtown,Poor,No,97167
29384,5940,10.0,10.0,2,1997.0,Downtown,Poor,Yes,742520
29385,5902,9.0,10.0,2,2021.0,Downtown,Good,Yes,1897404
29386,9084,,12.0,4,1959.0,Rural,Fair,Detached,2503353
29387,1519,1.0,2.0,1,1991.0,Downtown,Poor,No,145708
29388,3299,5.0,5.0,1,1984.0,Downtown,Fair,Attached,237387
29389,9695,12.0,12.0,4,1943.0,Rural,Poor,,2553101
29390,3922,7.0,8.0,3,1971.0,Rural,Excellent,Detached,899202
29391,2605,2.0,4.0,4,1958.0,Rural,Excellent,Attached,700787
29392,1191,3.0,2.0,1,1991.0,Urban,Fair,No,136017
29393,5519,9.0,9.0,2,,Downtown,Good,Attached,2677690
29394,6588,12.0,12.0,3,1980.0,Urban,Fair,Attached,1247511
29395,2522,5.0,5.0,2,,Urban,Good,No,571165
29396,4533,7.0,10.0,4,2009.0,Urban,Excellent,Yes,1670791
29397,7025,12.0,12.0,4,1969.0,Rural,Poor,Detached,1970346
29398,12187,12.0,12.0,3,2016.0,Urban,,,4997462
29399,4159,9.0,9.0,2,1992.0,Urban,Fair,Attached,1029848
29400,5021,9.0,9.0,4,2018.0,Urban,Good,Attached,1564379
29401,1386,3.0,2.0,2,1994.0,Urban,Poor,No,109866
29402,15000,12.0,12.0,3,1983.0,Urban,,Attached,4922867
29403,2124,4.0,3.0,2,1991.0,Urban,Fair,No,213412
29404,2627,6.0,6.0,3,1958.0,Urban,Fair,Attached,452908
29405,482,1.0,,1,2008.0,Downtown,Poor,No,35746
29406,8848,12.0,,4,2020.0,Urban,Good,Yes,3678870
29407,8625,12.0,12.0,1,1987.0,Downtown,Fair,No,1033663
29408,4360,6.0,9.0,1,2013.0,Downtown,Good,Attached,1160039
29409,8024,12.0,12.0,4,,Suburban,Excellent,Attached,5000000
29410,5999,9.0,10.0,4,2012.0,Rural,Good,Detached,1121971
29411,11870,,,1,1955.0,Downtown,Excellent,Yes,5000000
29412,1133,3.0,1.0,1,1965.0,Downtown,Fair,No,48178
29413,1053,2.0,2.0,1,1957.0,Urban,Fair,No,52719
29414,6546,12.0,12.0,3,2013.0,Urban,Excellent,Attached,3218898
29415,2698,4.0,3.0,2,1989.0,Urban,Poor,Attached,222266
29416,7309,12.0,12.0,3,2014.0,Downtown,Fair,Detached,2296712
29417,1555,2.0,3.0,1,2005.0,Downtown,Good,Yes,302698
29418,2401,4.0,3.0,2,1983.0,Urban,Fair,Attached,216768
29419,9545,,12.0,4,1963.0,Urban,Good,Yes,3256238
29420,9130,12.0,12.0,4,1981.0,Urban,Fair,Detached,2332278
29421,4008,7.0,9.0,4,1987.0,Urban,Fair,Attached,1001849
29422,3997,5.0,7.0,3,1994.0,Suburban,Fair,Attached,607670
29423,850,2.0,1.0,1,1989.0,Urban,Poor,No,25591
29424,6450,11.0,12.0,3,1981.0,Downtown,Good,Attached,1895814
29425,12157,12.0,,4,2017.0,Urban,Good,No,3114412
29426,8519,12.0,12.0,4,1981.0,Rural,Good,Detached,3166111
29427,1112,2.0,2.0,2,1987.0,Downtown,Good,Yes,199556
29428,2121,4.0,4.0,2,1999.0,Urban,Good,Attached,559556
29429,6320,11.0,12.0,1,2010.0,Downtown,Excellent,Yes,2638397
29430,5136,7.0,10.0,4,1966.0,Urban,Fair,Attached,2050727
29431,4074,6.0,7.0,4,2011.0,Rural,Fair,Yes,546506
29432,1833,3.0,3.0,1,2019.0,Urban,Good,No,339416
29433,9873,12.0,12.0,4,2009.0,Urban,Fair,Yes,4083371
29434,4688,7.0,9.0,3,1987.0,Urban,Good,No,845387
29435,1091,2.0,3.0,1,1950.0,Suburban,Fair,,51526
29436,7098,12.0,12.0,2,1987.0,Downtown,Fair,Yes,1160484
29437,15000,12.0,12.0,4,1957.0,Urban,Fair,Yes,3611590
29438,5800,9.0,10.0,3,2005.0,Urban,Good,Attached,1869292
29439,1104,2.0,3.0,1,2018.0,Urban,Excellent,Yes,388885
29440,3614,7.0,7.0,1,1966.0,Suburban,Poor,Attached,290885
29441,4276,5.0,7.0,4,1975.0,Suburban,Poor,Yes,541802
29442,2677,4.0,6.0,2,2011.0,Urban,Good,Yes,792637
29443,1153,2.0,3.0,1,2000.0,Suburban,Good,Attached,185109
29444,2106,4.0,3.0,1,1963.0,Downtown,Poor,Yes,195979
29445,1844,3.0,4.0,1,2017.0,Downtown,Good,Detached,748376
29446,9486,,12.0,4,1961.0,Rural,Fair,Detached,1926783
29447,4618,8.0,7.0,4,1958.0,Suburban,Fair,Attached,701869
29448,6163,11.0,12.0,4,1993.0,Urban,Good,Attached,2340749
29449,6550,12.0,12.0,3,2001.0,Downtown,Good,No,3271904
29450,1695,4.0,3.0,2,2016.0,Downtown,,No,471753
29451,4159,7.0,8.0,2,2018.0,Urban,Good,Yes,978781
29452,7403,12.0,12.0,1,1948.0,Downtown,Good,No,1167916
29453,3218,5.0,6.0,2,1971.0,Urban,Fair,No,457078
29454,4501,4.0,5.0,2,,Downtown,Good,No,1720729
29455,3480,5.0,5.0,2,1956.0,Downtown,Good,Yes,394806
29456,2531,4.0,4.0,1,1960.0,Downtown,Poor,Attached,159752
29457,2893,4.0,4.0,2,1993.0,Urban,Good,,600873
29458,1440,1.0,1.0,1,1979.0,Urban,Fair,No,123842
29459,4913,7.0,10.0,1,,Downtown,Good,No,2512065
29460,15000,12.0,,4,1997.0,Suburban,,Yes,3824355
29461,3381,6.0,6.0,1,2005.0,Downtown,Good,No,780920
29462,2568,5.0,6.0,2,1970.0,Suburban,Good,Detached,460977
29463,2478,5.0,6.0,2,1977.0,Rural,Poor,Attached,253291
29464,3678,5.0,6.0,1,2008.0,Downtown,,No,1113378
29465,1355,2.0,3.0,2,1963.0,Urban,Good,Yes,115435
29466,10725,12.0,12.0,3,1974.0,Downtown,Good,Detached,3443242
29467,1468,1.0,2.0,2,2000.0,Downtown,Fair,Attached,182961
29468,1753,6.0,5.0,1,1964.0,Urban,Fair,Yes,208354
29469,7961,12.0,12.0,2,1959.0,Downtown,Poor,Yes,790569
29470,1324,3.0,2.0,2,1952.0,Urban,Excellent,Yes,169115
29471,2944,6.0,6.0,1,1967.0,Downtown,Poor,No,226082
29472,3631,6.0,7.0,3,1991.0,Urban,Fair,No,528464
29473,810,1.0,1.0,1,1999.0,Suburban,Poor,,34121
29474,12512,12.0,12.0,4,2014.0,Suburban,Excellent,Attached,5000000
29475,1557,2.0,2.0,1,1959.0,Downtown,Fair,No,107858
29476,302,1.0,1.0,1,1956.0,Downtown,Good,No,54254
29477,4918,8.0,8.0,4,2012.0,Rural,Fair,Detached,374710
29478,2891,6.0,6.0,1,2018.0,Downtown,Good,Yes,686130
29479,930,3.0,2.0,1,1974.0,Rural,,Yes,57595
29480,1082,3.0,3.0,1,2024.0,Urban,Excellent,Yes,334272
29481,5309,9.0,9.0,3,1995.0,Urban,Fair,Detached,1013114
29482,11073,12.0,12.0,4,1994.0,Urban,Excellent,No,5000000
29483,7361,12.0,12.0,3,2005.0,Urban,,Detached,4359700
29484,1452,3.0,3.0,1,2001.0,Urban,Fair,Yes,177686
29485,9246,12.0,12.0,4,1978.0,Suburban,Excellent,Detached,3775310
29486,7501,12.0,12.0,3,1983.0,Urban,Excellent,Detached,2424050
29487,4675,7.0,9.0,4,1989.0,Urban,Good,Yes,576291
29488,2476,5.0,6.0,1,,Downtown,Good,No,949057
29489,3096,6.0,5.0,2,1963.0,Urban,Good,Yes,418206
29490,2110,5.0,5.0,1,1961.0,Urban,Poor,Attached,220591
29491,4799,6.0,7.0,4,1986.0,Rural,Good,Detached,641022
29492,1774,2.0,4.0,1,2008.0,Urban,Poor,,139463
29493,3217,5.0,6.0,3,1992.0,Rural,,,495562
29494,6946,12.0,12.0,2,1993.0,Downtown,Poor,Attached,1491179
29495,2416,3.0,4.0,1,2011.0,Downtown,Good,No,608431
29496,598,1.0,2.0,1,1977.0,Urban,Excellent,No,105454
29497,2332,3.0,3.0,2,1992.0,Downtown,Fair,Yes,320752
29498,5631,10.0,10.0,4,1953.0,Suburban,Good,Attached,907703
29499,3163,6.0,5.0,3,1985.0,Rural,,Detached,456062
29500,6025,11.0,12.0,2,1962.0,Downtown,Fair,Yes,2597962
29501,6733,12.0,12.0,4,2009.0,Rural,Fair,Detached,1921889
29502,2661,5.0,4.0,2,1960.0,Urban,Excellent,Yes,708464
29503,1564,3.0,3.0,2,2001.0,Urban,Good,Yes,259292
29504,1641,1.0,1.0,1,1981.0,Downtown,Excellent,Detached,389951
29505,2251,3.0,3.0,2,1973.0,Urban,Fair,Attached,257787
29506,5285,10.0,10.0,4,1971.0,Suburban,Good,Detached,1388870
29507,835,2.0,1.0,1,1952.0,Suburban,Good,Attached,58078
29508,7388,12.0,12.0,4,1970.0,Suburban,Poor,,2750989
29509,14915,12.0,12.0,4,2000.0,Urban,Good,Yes,4609349
29510,2605,4.0,4.0,2,1980.0,Urban,Excellent,Attached,2050772
29511,1713,2.0,4.0,1,2005.0,Urban,Good,Yes,204221
29512,1261,3.0,2.0,1,1988.0,Downtown,Fair,Detached,87337
29513,15000,12.0,12.0,4,1965.0,Rural,Fair,,2956701
29514,3859,7.0,7.0,4,1966.0,Urban,Fair,No,828919
29515,4170,8.0,6.0,5,1982.0,Urban,Poor,Yes,633512
29516,3987,5.0,7.0,1,2008.0,Downtown,Fair,Yes,656983
29517,2708,2.0,5.0,1,1988.0,Downtown,Poor,No,99871
29518,7637,12.0,12.0,3,1986.0,Urban,Fair,Yes,2703611
29519,15000,12.0,,4,,Suburban,Excellent,Attached,5000000
29520,2322,4.0,3.0,3,1978.0,Rural,Fair,,143704
29521,1341,3.0,3.0,1,1953.0,Urban,Excellent,No,177836
29522,4002,6.0,7.0,3,2000.0,Urban,Good,Attached,1100049
29523,13997,,12.0,4,2004.0,Rural,Good,Detached,3942155
29524,6720,12.0,12.0,6,1994.0,Urban,Fair,Detached,2720951
29525,3991,7.0,8.0,2,,Suburban,Excellent,Attached,1731913
29526,15000,12.0,12.0,4,2014.0,Suburban,Excellent,Attached,3684533
29527,3718,8.0,8.0,3,2018.0,Urban,Good,No,1351683
29528,4072,7.0,8.0,4,1993.0,Urban,Fair,No,842188
29529,1323,2.0,2.0,1,1993.0,Downtown,Fair,No,100080
29530,8272,12.0,12.0,2,1989.0,Downtown,Fair,Detached,1747535
29531,1455,4.0,3.0,1,1977.0,Downtown,Good,No,190978
29532,1753,4.0,2.0,2,1958.0,Downtown,Good,No,179628
29533,1381,3.0,2.0,2,2019.0,Urban,Good,Attached,169888
29534,15000,12.0,12.0,2,1975.0,Downtown,Fair,No,1080519
29535,6339,12.0,12.0,2,2017.0,Downtown,Good,Yes,1965008
29536,1012,1.0,1.0,1,,Downtown,Good,Yes,326532
29537,4667,8.0,8.0,4,1986.0,Rural,Poor,No,499834
29538,3078,5.0,6.0,3,1985.0,Urban,Poor,Yes,310879
29539,1389,2.0,3.0,1,2004.0,Downtown,Fair,Detached,251112
29540,5294,8.0,8.0,4,1958.0,Rural,Poor,Detached,615754
29541,1799,3.0,2.0,1,1991.0,Downtown,Good,Yes,299615
29542,5929,9.0,9.0,1,1982.0,Downtown,Fair,Detached,752815
29543,4445,11.0,8.0,4,1978.0,Rural,Fair,Attached,1054404
29544,8590,12.0,12.0,4,1952.0,Urban,Good,Detached,2043021
29545,5517,10.0,10.0,3,1972.0,Urban,Good,Detached,1448522
29546,5861,9.0,11.0,2,1978.0,Downtown,Poor,No,893895
29547,1641,1.0,1.0,3,1957.0,Urban,Fair,Yes,96636
29548,5108,10.0,10.0,4,1978.0,Suburban,Fair,Detached,1262135
29549,6598,12.0,12.0,4,1972.0,Suburban,Fair,Detached,2428634
29550,1469,1.0,2.0,1,2000.0,Urban,Fair,No,150768
29551,7989,12.0,12.0,1,1947.0,Downtown,Fair,No,995014
29552,5683,8.0,8.0,3,1978.0,Downtown,Poor,Yes,717206
29553,4177,4.0,7.0,4,2012.0,Rural,Good,Attached,841493
29554,1531,3.0,3.0,2,2015.0,Urban,Good,Detached,542906
29555,631,1.0,1.0,1,1953.0,Rural,Fair,Yes,25000
29556,3732,6.0,7.0,1,1995.0,Urban,Fair,Yes,458857
29557,4219,8.0,7.0,1,1984.0,Downtown,Fair,No,600972
29558,674,2.0,1.0,2,1995.0,Rural,Fair,Attached,134527
29559,6116,12.0,12.0,4,1982.0,Urban,Excellent,No,3338862
29560,2042,3.0,4.0,2,1991.0,Downtown,Fair,No,257529
